SAINC50 Personal Current Taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,50,Per capita disposable personal income (dollars) 3/,6258,6721,7335,7983,9028,9868,10710,11430,12569,13489,14113,15106,16359,17869,18503,19373,19905,20310,20726,21585,22555,23004,25144,26739,29315,32147,33545,34088,34836,34678,36099,36601,35747,36824,36869,39147,39402,39380,40917,42536,43266,44965,46842,48121
10000,Delaware,60,Personal current taxes,694567,743233,813791,936641,1059660,1212786,1216986,1211093,1285600,1393839,1500104,1572479,1661997,1868055,1978165,1962672,2021968,2120544,2293196,2420512,2720830,3054794,3309199,3447441,3611155,3823478,3343721,3210306,3434469,3995019,4246395,4433841,4397155,3447375,3558676,4304788,4278276,4578917,4733971,5159488,5285926,5580280,5878573,6196334
10000,Delaware,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,70,  Federal government 4/,506394,535343,582559,684030,782085,906716,886703,835969,878730,986440,1051724,1178932,1216221,1382930,1453822,1453206,1462984,1541540,1659359,1765482,2003116,2284078,2458694,2608887,2862411,2956228,2557413,2407347,2531788,2977287,3125197,3294790,3257660,2441156,2546742,3065961,3082202,3382429,3553032,3915620,4037383,4126922,4128109,4352777
11000,District of Columbia,10,Personal income (thousands of dollars),6648081,7137541,7604426,8002999,8447431,9094066,9694095,10192681,11126283,11781462,12399251,13078743,14309804,15152524,15818135,16536781,17369321,18066713,18484575,18621062,19387343,20290486,21533672,22559330,24794523,25677464,25869790,26177753,28501723,30163906,32001079,34480237,35462270,35798825,38481501,41786280,43426932,44189236,47259734,50963559,53375784,55051139,56995791,58863955
11000,District of Columbia,15,  Less: Personal current taxes,863832,871591,984551,1131394,1178308,1385489,1458160,1446807,1585700,1697709,1767782,1958560,2026817,2166970,2193203,2132704,2158197,2172879,2340759,2347303,2595113,2913506,3275337,3584639,4025052,4113047,3506685,3492015,3815717,4364239,4698577,5426275,5357447,4562172,4684228,5580571,6077687,6524408,6991273,7823500,7896243,8164925,8242177,8522651
11000,District of Columbia,16,Equals: Disposable personal income,5784249,6265950,6619875,6871605,7269123,7708577,8235935,8745874,9540583,10083753,10631469,11120183,12282987,12985554,13624932,14404077,15211124,15893834,16143816,16273759,16792230,17376980,18258335,18974691,20769471,21564417,22363105,22685738,24686006,25799667,27302502,29053962,30104823,31236653,33797273,36205709,37349245,37664828,40268461,43140059,45479541,46886214,48753614,50341304
11000,District of Columbia,20,Population (persons) 1/,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605226,619800,634924,650581,662328,675400,685815,694906,701547,705749
11000,District of Columbia,30,Per capita personal income (dollars) 2/,9548,10469,11349,12207,13235,14279,15286,16117,17566,18567,19426,20534,22698,24276,26132,27521,29067,30349,31370,32077,33872,35739,38097,39563,43344,44695,45136,46047,50201,53186,56075,60028,61117,60448,63582,67419,68397,67923,71354,75457,77828,79221,81243,83406
11000,District of Columbia,50,Per capita disposable personal income (dollars) 3/,8307,9191,9880,10481,11389,12103,12987,13829,15063,15891,16657,17459,19483,20805,22509,23972,25455,26699,27398,28033,29338,30608,32302,33276,36307,37536,39017,39904,43480,45491,47842,50581,51884,52744,55842,58415,58825,57894,60798,63873,66315,67471,69494,71330
11000,District of Columbia,60,Personal current taxes,863832,871591,984551,1131394,1178308,1385489,1458160,1446807,1585700,1697709,1767782,1958560,2026817,2166970,2193203,2132704,2158197,2172879,2340759,2347303,2595113,2913506,3275337,3584639,4025052,4113047,3506685,3492015,3815717,4364239,4698577,5426275,5357447,4562172,4684228,5580571,6077687,6524408,6991273,7823500,7896243,8164925,8242177,8522651
11000,District of Columbia,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,70,  Federal government 4/,650196,654921,765099,896993,942892,1057427,1119351,1080239,1180579,1255326,1305977,1426666,1386637,1532209,1533509,1485306,1495519,1559659,1678742,1653451,1875395,2110556,2364102,2577072,2919924,3012945,2540562,2471629,2589285,3007291,3443318,3964590,4000688,3416553,3500361,4199594,4451586,4819790,5229597,5943446,6035847,6147993,6144925,6401969
12000,Florida,10,Personal income (thousands of dollars),57012352,63844262,73633283,84660155,99826771,115731189,125053376,138093067,153887607,168327413,182124030,197185189,216604769,241142909,257571430,268375219,284265992,301392581,317674941,341583501,363906819,385401971,415875478,436186130,472238563,496337210,512812468,539102793,586784963,642506724,698475979,727404686,727138521,682891651,725074023,764633664,793428830,795425004,856161773,914928403,949717988,1016818999,1082702187,1125984012
12000,Florida,15,  Less: Personal current taxes,5499705,6321844,7740572,9442277,11540237,13571318,15516414,14258006,14677340,17823189,19845649,21788652,23097067,25942536,26701286,26052914,27527182,29504584,31715206,34738165,40338906,45763843,50846133,53667659,59487688,60179891,52238671,47790660,55249644,69524223,75903948,78961548,73705163,54042389,58528373,69808593,73640922,82056492,90635061,102624261,96911253,120831309,122171347,130059997
12000,Florida,16,Equals: Disposable personal income,51512647,57522418,65892711,75217878,88286534,102159871,109536962,123835061,139210267,150504224,162278381,175396537,193507702,215200373,230870144,242322305,256738810,271887997,285959735,306845336,323567913,339638128,365029345,382518471,412750875,436157319,460573797,491312133,531535319,572982501,622572031,648443138,653433358,628849262,666545650,694825071,719787908,713368512,765526712,812304142,852806735,895987690,960530840,995924015
12000,Florida,20,Population (persons) 1/,8695356,8888958,9131554,9470585,9839835,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,13033307,13369798,13650553,13927185,14239444,14537875,14853360,15186304,15486559,15759421,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18845537,19053237,19297822,19545621,19845911,20209042,20613477,20963613,21244317,21477737
12000,Florida,30,Per capita personal income (dollars) 2/,6557,7182,8064,8939,10145,11354,11942,12846,13939,14829,15610,16436,17601,19081,19763,20073,20825,21641,22310,23496,24500,25378,26854,27678,29428,30344,30727,31704,33694,36011,38448,39602,39247,36611,38475,40131,41115,40696,43140,45273,46073,48504,50964,52426
12000,Florida,50,Per capita disposable personal income (dollars) 3/,5924,6471,7216,7942,8972,10023,10461,11520,12610,13259,13909,14620,15724,17028,17714,18125,18808,19522,20082,21107,21784,22365,23571,24272,25721,26665,27597,28894,30521,32114,34269,35303,35269,33714,35369,36468,37299,36498,38574,40195,41371,42740,45214,46370
12000,Florida,60,Personal current taxes,5499705,6321844,7740572,9442277,11540237,13571318,15516414,14258006,14677340,17823189,19845649,21788652,23097067,25942536,26701286,26052914,27527182,29504584,31715206,34738165,40338906,45763843,50846133,53667659,59487688,60179891,52238671,47790660,55249644,69524223,75903948,78961548,73705163,54042389,58528373,69808593,73640922,82056492,90635061,102624261,96911253,120831309,122171347,130059997
12000,Florida,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,70,  Federal government 4/,5267422,6083324,7506717,9194854,11278435,13290968,15221279,13940239,14342601,17413203,19417569,21296526,22574081,25355484,26065575,25344212,26712300,28649259,30853449,33850508,39461118,44836765,49809375,52581152,58393944,59153543,51105233,46548266,53971433,68084012,74500594,77368267,72253333,52640559,57052143,68308598,72211601,80639584,89181478,101119478,95372330,119258076,120524570,128380752
13000,Georgia,10,Personal income (thousands of dollars),30146592,33332134,37818959,42321274,47192827,53458827,57866802,63379476,71862580,78685453,85846419,92434090,100796670,108619295,116149869,121895048,131979043,140173332,150941952,162948300,176085673,187547917,205702412,219456642,237444851,249221073,256188816,265611887,280261986,297505555,317584337,332135843,334334519,327516282,335268373,358538631,368868130,374489175,400696086,425498417,441905522,467359394,493575923,512137896
13000,Georgia,15,  Less: Personal current taxes,2990839,3487279,4173989,5122658,5571619,6504089,6731446,7465916,8157294,9417221,10152245,11357546,11892639,13213810,13995400,13952632,14842524,16249322,17689102,19454622,22053721,24523192,27598005,29629306,32453392,33073787,28420745,27026134,27803891,32025037,36002581,38713741,37482910,29369724,31122529,35964013,36577803,40638989,43514039,47784772,48906946,52657171,53612307,56589613
13000,Georgia,16,Equals: Disposable personal income,27155753,29844855,33644970,37198616,41621208,46954738,51135356,55913560,63705286,69268232,75694174,81076544,88904031,95405485,102154469,107942416,117136519,123924010,133252850,143493678,154031952,163024725,178104407,189827336,204991459,216147286,227768071,238585753,252458095,265480518,281581756,293422102,296851609,298146558,304145844,322574618,332290327,333850186,357182047,377713645,392998576,414702223,439963616,455548283
13000,Georgia,20,Population (persons) 1/,5126155,5211771,5286148,5391265,5486174,5568346,5649788,5728248,5834943,5962639,6084645,6208479,6316139,6411117,6512602,6653005,6817203,6978240,7157165,7328413,7501069,7685099,7863536,8045965,8227303,8377038,8508256,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9711881,9802431,9901430,9972479,10067278,10178447,10301890,10410330,10511131,10617423
13000,Georgia,30,Per capita personal income (dollars) 2/,5881,6396,7154,7850,8602,9600,10242,11064,12316,13196,14109,14888,15959,16942,17835,18322,19360,20087,21090,22235,23475,24404,26159,27275,28861,29751,30111,30803,31960,33331,34687,35523,35175,34042,34521,36577,37254,37552,39802,41804,42896,44894,46957,48236
13000,Georgia,50,Per capita disposable personal income (dollars) 3/,5297,5726,6365,6900,7587,8432,9051,9761,10918,11617,12440,13059,14076,14881,15686,16225,17182,17759,18618,19580,20535,21213,22649,23593,24916,25802,26770,27669,28789,29743,30754,31382,31232,30990,31317,32908,33560,33477,35480,37109,38148,39836,41857,42906
13000,Georgia,60,Personal current taxes,2990839,3487279,4173989,5122658,5571619,6504089,6731446,7465916,8157294,9417221,10152245,11357546,11892639,13213810,13995400,13952632,14842524,16249322,17689102,19454622,22053721,24523192,27598005,29629306,32453392,33073787,28420745,27026134,27803891,32025037,36002581,38713741,37482910,29369724,31122529,35964013,36577803,40638989,43514039,47784772,48906946,52657171,53612307,56589613
13000,Georgia,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13000,Georgia,70,  Federal government 4/,2415868,2856158,3415592,4223778,4525678,5277945,5376893,5942672,6383996,7440303,7911512,8894521,9154356,10156704,10740777,10727774,11277559,12375010,13499882,14980703,17088857,19160347,21495024,23119656,25276232,25604796,21440105,19911624,20168541,23744225,26899337,28980066,28120164,21319264,23308841,27462002,27624356,30772782,33406811,36728937,37313855,40582272,40716089,43080082
15000,Hawaii *,10,Personal income (thousands of dollars),7465926,8084039,8953923,10042788,11483936,12434061,13166230,14443315,15472574,16452513,17458138,18618700,20477516,22873584,24979076,26432925,28434498,29476498,30163706,30864018,30894933,31907547,32531130,33657545,35682033,37204033,38954769,40791025,43977375,47306326,50701090,53423078,56059909,55690031,57179141,60044624,62455917,63316600,66846123,70376234,73047987,76109630,78436115,80726523
15000,Hawaii *,15,  Less: Personal current taxes,804403,904630,1057933,1225664,1392017,1503768,1380273,1519339,1606219,1767451,1905064,2257129,2501399,2996137,3255272,3562328,3328384,3409107,3461441,3382351,3552339,3678976,3864569,4035175,4345816,4469536,4046267,4000887,4316290,5117439,5573413,5909494,5924175,4773652,4769885,5442010,5673987,6367582,6764970,7582736,7926480,8197965,8463075,8866887
15000,Hawaii *,16,Equals: Disposable personal income,6661523,7179409,7895990,8817124,10091919,10930293,11785957,12923976,13866355,14685062,15553074,16361571,17976117,19877447,21723804,22870597,25106114,26067391,26702265,27481667,27342594,28228571,28666561,29622370,31336217,32734497,34908502,36790138,39661085,42188887,45127677,47513584,50135734,50916379,52409256,54602614,56781930,56949018,60081153,62793498,65121507,67911665,69973040,71859636
15000,Hawaii *,20,Population (persons) 1/,892335,915749,928816,950050,967710,978195,993780,1012717,1027922,1039698,1051762,1067917,1079827,1094588,1113491,1136754,1158613,1172838,1187536,1196854,1203755,1211640,1215233,1210300,1213519,1225948,1239613,1251154,1273569,1292729,1309731,1315675,1332213,1346717,1363963,1379329,1394804,1408243,1414538,1422052,1427559,1424393,1420593,1415872
15000,Hawaii *,30,Per capita personal income (dollars) 2/,8367,8828,9640,10571,11867,12711,13249,14262,15052,15824,16599,17435,18964,20897,22433,23253,24542,25133,25400,25788,25665,26334,26769,27809,29404,30347,31425,32603,34531,36594,38711,40605,42080,41352,41921,43532,44778,44961,47257,49489,51170,53433,55214,57015
15000,Hawaii *,50,Per capita disposable personal income (dollars) 3/,7465,7840,8501,9281,10429,11174,11860,12762,13490,14124,14788,15321,16647,18160,19510,20119,21669,22226,22485,22962,22714,23298,23589,24475,25823,26701,28161,29405,31142,32636,34456,36113,37633,37808,38424,39586,40710,40440,42474,44157,45617,47678,49256,50753
15000,Hawaii *,60,Personal current taxes,804403,904630,1057933,1225664,1392017,1503768,1380273,1519339,1606219,1767451,1905064,2257129,2501399,2996137,3255272,3562328,3328384,3409107,3461441,3382351,3552339,3678976,3864569,4035175,4345816,4469536,4046267,4000887,4316290,5117439,5573413,5909494,5924175,4773652,4769885,5442010,5673987,6367582,6764970,7582736,7926480,8197965,8463075,8866887
15000,Hawaii *,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15000,Hawaii *,70,  Federal government 4/,604202,684414,807967,929937,1045671,1143787,1070765,1148173,1181414,1303635,1399422,1667483,1797382,2175186,2475252,2372634,2351754,2408964,2398754,2396940,2500693,2639109,2724927,2918945,3206274,3300780,2891241,2869729,3020528,3590862,3928277,4238216,4253604,3394987,3307390,3912761,3929101,4448793,4748098,5325393,5633953,5795549,5794392,6056609
16000,Idaho,10,Personal income (thousands of dollars),5436242,5942337,6829893,7469176,8394944,9237600,9699648,10599546,11294307,11932755,12177177,12724367,13765671,15146937,16352310,17190924,18904843,20720800,22179369,23842687,25334944,26420121,28573438,30346243,32791088,34062249,35180448,36402636,39244730,41843167,46161309,49123049,50205416,48476976,50196584,53082625,56139837,58338274,61827347,65683352,68248359,72604966,77992643,82148381
16000,Idaho,15,  Less: Personal current taxes,534924,599023,706510,790348,883528,1051293,1006542,1021477,1064534,1146121,1114284,1191079,1307371,1585563,1766408,1833827,2108399,2269807,2432897,2635062,2852369,3067276,3276314,3591689,4059321,4045524,3328753,3222796,3474683,4323224,5080193,5425579,5127308,3866272,3998440,4670186,4941775,5484062,5837520,6492110,6964567,7279353,7314117,7665730
16000,Idaho,16,Equals: Disposable personal income,4901318,5343314,6123383,6678828,7511416,8186307,8693106,9578069,10229773,10786634,11062893,11533288,12458300,13561374,14585902,15357097,16796444,18450993,19746472,21207625,22482575,23352845,25297124,26754554,28731767,30016725,31851695,33179840,35770047,37519943,41081116,43697470,45078108,44610704,46198144,48412439,51198062,52854212,55989827,59191242,61283792,65325613,70678526,74482651
16000,Idaho,20,Population (persons) 1/,856979,883446,910962,932636,947983,962204,973719,981866,990841,994052,990222,984997,985661,994422,1012384,1041316,1071685,1108768,1145140,1177322,1203083,1228520,1252330,1275674,1299430,1319962,1340372,1363380,1391802,1428241,1468669,1505105,1534320,1554439,1570746,1583910,1595324,1611206,1631112,1651059,1682380,1717715,1750536,1787065
16000,Idaho,30,Per capita personal income (dollars) 2/,6343,6726,7497,8009,8856,9600,9961,10795,11399,12004,12297,12918,13966,15232,16152,16509,17640,18688,19368,20252,21058,21506,22816,23788,25235,25805,26247,26700,28197,29297,31431,32638,32722,31186,31957,33514,35190,36208,37905,39783,40567,42268,44554,45968
16000,Idaho,50,Per capita disposable personal income (dollars) 3/,5719,6048,6722,7161,7924,8508,8928,9755,10324,10851,11172,11709,12640,13637,14407,14748,15673,16641,17244,18013,18687,19009,20200,20973,22111,22741,23763,24336,25701,26270,27972,29033,29380,28699,29412,30565,32093,32804,34326,35850,36427,38031,40375,41679
16000,Idaho,60,Personal current taxes,534924,599023,706510,790348,883528,1051293,1006542,1021477,1064534,1146121,1114284,1191079,1307371,1585563,1766408,1833827,2108399,2269807,2432897,2635062,2852369,3067276,3276314,3591689,4059321,4045524,3328753,3222796,3474683,4323224,5080193,5425579,5127308,3866272,3998440,4670186,4941775,5484062,5837520,6492110,6964567,7279353,7314117,7665730
16000,Idaho,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16000,Idaho,70,  Federal government 4/,401027,448921,538108,601542,681424,803537,744088,753389,783266,848665,809632,894644,957940,1166855,1293803,1329615,1462121,1606570,1765026,1918410,2093883,2236648,2378676,2616291,3009246,2816803,2383059,2253789,2404354,3085365,3650237,3840285,3604775,2601190,2782208,3356610,3592590,4018939,4303103,4816393,5205384,5388829,5383581,5767075
17000,Illinois,10,Personal income (thousands of dollars),86832272,95459667,105341668,115569523,125210963,138876970,147011703,153020000,168717146,177209780,186405471,197182970,212642707,226917198,240801311,245871942,265737040,275362591,290054676,307809314,327552925,346339144,367350200,383422716,412423055,427473310,432411991,439954703,457435410,476560054,508470324,538060086,551530997,525210738,540492620,567967515,593239141,607671375,637279963,665490089,672019862,693273707,727064080,744640727
17000,Illinois,15,  Less: Personal current taxes,11377731,12743829,14351067,16492379,17641501,19768402,18725496,18615250,19687478,21216436,22074682,25096835,25854055,28843868,30483661,29934031,31015748,33132353,35890624,38630533,42831298,47482701,52239298,55137963,59342669,58652196,50972110,47128739,47966274,54345578,61105442,68174405,69223388,51456753,55113007,67049189,70774726,77532492,80734303,86398800,84154478,83782540,85605054,89674979
17000,Illinois,16,Equals: Disposable personal income,75454541,82715838,90990601,99077144,107569462,119108568,128286207,134404750,149029668,155993344,164330789,172086135,186788652,198073330,210317650,215937911,234721292,242230238,254164052,269178781,284721627,298856443,315110902,328284753,353080386,368821114,381439881,392825964,409469136,422214476,447364882,469885681,482307609,473753985,485379613,500918326,522464415,530138883,556545660,579091289,587865384,609491167,641459026,654965748
17000,Illinois,20,Population (persons) 1/,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12840503,12867454,12882510,12895129,12884493,12858913,12820527,12778828,12723071,12671821
17000,Illinois,30,Per capita personal income (dollars) 2/,7644,8369,9213,10117,10950,12136,12869,13412,14784,15545,16370,17310,18669,19888,21025,21253,22724,23317,24349,25633,27066,28422,29934,31024,33169,34230,34522,35039,36334,37793,40214,42381,43267,41042,42093,44140,46050,47124,49461,51753,52417,54252,57145,58764
17000,Illinois,50,Per capita disposable personal income (dollars) 3/,6642,7252,7958,8674,9407,10408,11230,11781,13059,13684,14431,15107,16399,17360,18363,18665,20072,20511,21336,22416,23527,24525,25678,26562,28396,29533,30453,31286,32524,33483,35382,37011,37837,37021,37801,38929,40556,41112,43195,45034,45853,47695,50417,51687
17000,Illinois,60,Personal current taxes,11377731,12743829,14351067,16492379,17641501,19768402,18725496,18615250,19687478,21216436,22074682,25096835,25854055,28843868,30483661,29934031,31015748,33132353,35890624,38630533,42831298,47482701,52239298,55137963,59342669,58652196,50972110,47128739,47966274,54345578,61105442,68174405,69223388,51456753,55113007,67049189,70774726,77532492,80734303,86398800,84154478,83782540,85605054,89674979
17000,Illinois,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17000,Illinois,70,  Federal government 4/,9761827,10979481,12376902,14334330,15331566,17288128,16161840,15676749,16420685,18101602,18780840,21468933,21924629,24397130,25322583,24860070,25651559,27566431,30011369,32322621,36110520,40139729,44464233,46859044,50758132,50246515,42351632,38862174,39468326,44908392,50916573,57435072,57797927,41128733,44266655,52237080,53965735,59474273,63571522,69981637,69255871,68428360,68424640,71381772
18000,Indiana,10,Personal income (thousands of dollars),35131556,38900918,43398431,47805688,51418727,56406955,58429262,61276454,68009268,71812804,75637237,80257463,85926055,93580934,98748774,101775143,110147929,116112382,123384197,129005550,136363455,143496312,154850859,161356529,171989680,175850809,178418208,182652272,191298252,197696750,209427494,216814316,226332660,220274848,230109228,245346443,257149486,260424378,270985660,281848465,289731396,301238255,316836499,327712452
18000,Indiana,15,  Less: Personal current taxes,4285711,4876516,5611246,6371591,6525198,7391402,7194901,7166186,7696722,8351486,8619000,9411076,10006780,11294715,11838212,11936958,12488319,13432533,14737714,15598767,16870402,18326028,20029160,20683798,21249362,21639522,19461148,18448960,18638333,20403586,22380719,24347940,24360876,19109465,20529480,24040718,24095956,26125459,26934906,29320722,30479868,30061338,30466430,31816452
18000,Indiana,16,Equals: Disposable personal income,30845845,34024402,37787185,41434097,44893529,49015553,51234361,54110268,60312546,63461318,67018237,70846387,75919275,82286219,86910562,89838185,97659610,102679849,108646483,113406783,119493053,125170284,134821699,140672731,150740318,154211287,158957060,164203312,172659919,177293164,187046775,192466376,201971784,201165383,209579748,221305725,233053530,234298919,244050754,252527743,259251528,271176917,286370069,295896000
18000,Indiana,20,Population (persons) 1/,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490432,6516528,6537703,6568713,6593644,6608422,6634304,6658078,6695497,6732219
18000,Indiana,30,Per capita personal income (dollars) 2/,6540,7197,7968,8732,9365,10292,10686,11243,12460,13154,13868,14664,15646,16942,17768,18121,19411,20232,21297,22047,23089,24096,25813,26693,28233,28697,28983,29476,30691,31487,33071,33986,35228,34102,35454,37650,39333,39646,41098,42650,43672,45244,47321,48678
18000,Indiana,50,Per capita disposable personal income (dollars) 3/,5742,6295,6938,7568,8176,8944,9370,9928,11050,11625,12288,12945,13824,14897,15638,15996,17210,17892,18753,19381,20232,21018,22474,23271,24745,25166,25822,26499,27701,28238,29537,30169,31436,31143,32291,33961,35648,35669,37013,38213,39077,40729,42771,43952
18000,Indiana,60,Personal current taxes,4285711,4876516,5611246,6371591,6525198,7391402,7194901,7166186,7696722,8351486,8619000,9411076,10006780,11294715,11838212,11936958,12488319,13432533,14737714,15598767,16870402,18326028,20029160,20683798,21249362,21639522,19461148,18448960,18638333,20403586,22380719,24347940,24360876,19109465,20529480,24040718,24095956,26125459,26934906,29320722,30479868,30061338,30466430,31816452
18000,Indiana,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000,Indiana,70,  Federal government 4/,3710081,4195220,4849392,5538128,5795274,6505798,6284303,5947020,6203704,6775098,6988888,7640793,7769526,8751195,9210062,9198881,9552002,10386898,11449021,12032290,13174326,14398407,15818989,16225957,16777302,17084370,14547421,13480490,13419814,14880344,16484754,17993193,17796081,13230099,14314151,17274690,17513455,19470506,20279772,22337243,23382572,23374755,23343930,24384574
19000,Iowa,10,Personal income (thousands of dollars),19280266,21275256,24537218,26298368,27993694,31680973,32544391,33149477,36944129,38216260,39480301,41377402,42759779,46555049,49023054,50144695,53791872,54052557,58946166,61328566,66840910,69956071,73327397,75330884,80442425,82725055,84646820,86451977,93511289,96563579,102580079,109889642,116255764,112627998,116247364,125560515,131984153,134463477,139303311,144493640,145756408,149732270,157980897,163638618
19000,Iowa,15,  Less: Personal current taxes,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8910822,9278692,9388456,8224837,7829718,8103870,9067068,10158526,11616668,12001934,9734404,10311149,12229890,13059837,13934474,14354306,15351531,15574542,15715384,16023499,16691086
19000,Iowa,16,Equals: Disposable personal income,16884449,18638237,21563201,22873803,24303140,27527761,28569274,29345715,33204588,34342839,35562783,36923090,38080711,41305752,43388188,44475047,47949159,47997513,52482397,54490547,59426151,61729679,64642767,66420062,71163733,73336599,76421983,78622259,85407419,87496511,92421553,98272974,104253830,102893594,105936215,113330625,118924316,120529003,124949005,129142109,130181866,134016886,141957398,146947532
19000,Iowa,20,Population (persons) 1/,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050745,3066336,3076190,3092997,3109350,3120960,3131371,3141550,3148618,3155070
19000,Iowa,30,Per capita personal income (dollars) 2/,6640,7300,8406,9016,9607,10894,11268,11548,12924,13505,14141,14954,15446,16803,17628,17924,19086,19053,20677,21388,23209,24197,25260,25819,27463,28215,28848,29385,31660,32574,34392,36640,38537,37136,38105,40948,42905,43474,44801,46298,46547,47662,50175,51865
19000,Iowa,50,Per capita disposable personal income (dollars) 3/,5815,6395,7387,7842,8340,9466,9892,10223,11616,12137,12738,13344,13756,14909,15602,15897,17013,16919,18410,19004,20634,21351,22269,22765,24296,25013,26045,26724,28916,29515,30986,32766,34559,33926,34725,36960,38660,38968,40185,41379,41573,42659,45086,46575
19000,Iowa,60,Personal current taxes,2395817,2637019,2974017,3424565,3690554,4153212,3975117,3803762,3739541,3873421,3917518,4454312,4679068,5249297,5634866,5669648,5842713,6055044,6463769,6838019,7414759,8226392,8684630,8910822,9278692,9388456,8224837,7829718,8103870,9067068,10158526,11616668,12001934,9734404,10311149,12229890,13059837,13934474,14354306,15351531,15574542,15715384,16023499,16691086
19000,Iowa,,Personal current taxes to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19000,Iowa,70,  Federal government 4/,1893656,2056207,2346095,2719053,2978114,3320760,3125195,2924458,2796362,2886741,2893010,3287593,3369350,3843391,4096276,4072138,4156392,4336581,4654445,4954096,5509123,6187332,6578257,6849059,7073106,7150041,6084233,5669691,5745367,6468258,7374855,8303432,8725992,6580795,7153539,8822333,9411259,10048274,10483760,11218886,11390551,11409183,11415833,11858832
20000,Kansas,10,Personal income (thousands of dollars),15746176,17182123,19014323,21715020,23869212,27049193,29326755,30539523,33517603,35255364,36958647,38647862,40703637,43110166,45751168,47309589,50940234,53311941,55736292,58129314,61934152,65771107,69809125,72144356,76079358,78574378,79239757,81485804,83847107,88707260,97937897,105257084,114543299,110724164,113077273,122561955,130181991,132978619,135975854,137721203,137945129,142185682,149238973,155647592
20000,Kansas,15,  Less: Personal current taxes,1765373,2030543,2308241,2824630,3139757,3783009,3988979,3610160,3666227,3985744,3910095,4360182,4572638,5108688,5261993,5288278,5432517,5800257,6164953,6705401,7386309,8261148,8853737,9192791,9823392,9858955,8538355,8024566,8155504,9423474,10850588,12287935,12883965,9931927,10539008,12303481,12639152,13673327,13942975,14255405,14201024,14495177,15259260,16106747
20000,Kansas,16,Equals: Disposable personal income,13980803,15151580,16706082,18890390,20729455,23266184,25337776,26929363,29851376,31269620,33048552,34287680,36130999,38001478,40489175,42021311,45507717,47511684,49571339,51423913,54547843,57509959,60955388,62951565,66255966,68715423,70701402,73461238,75691603,79283786,87087309,92969149,101659334,100792237,102538265,110258474,117542839,119305292,122032879,123465798,123744105,127690505,133979713,139540845
20000,Kansas,20,Population (persons) 1/,2298645,2317836,2332815,2347370,2369039,2384853,2401207,2415529,2424088,2427401,2432614,2445367,2461995,2472838,2481349,2498722,2532394,2556547,2580513,2601007,2614554,2635292,2660598,2678338,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2858190,2869225,2885257,2893212,2900475,2909011,2910844,2908718,2911359,2913314
